Municipality,"(2017, 39)","(2017, 40)","(2017, 41)","(2017, 42)","(2017, 43)","(2017, 44)","(2017, 45)","(2017, 46)","(2017, 47)","(2017, 48)","(2017, 49)","(2017, 50)","(2017, 51)","(2017, 52)","(2018, 1)","(2018, 2)","(2018, 3)","(2018, 4)","(2018, 5)","(2018, 6)","(2018, 7)","(2018, 8)","(2018, 9)","(2018, 10)","(2018, 11)","(2018, 12)","(2018, 13)","(2018, 14)","(2018, 15)","(2018, 16)","(2018, 17)","(2018, 18)","(2018, 19)","(2018, 20)","(2018, 21)","(2018, 22)","(2018, 23)","(2018, 24)","(2018, 25)","(2018, 26)","(2018, 27)","(2018, 28)","(2018, 29)","(2018, 30)","(2018, 31)","(2018, 32)","(2018, 33)","(2018, 34)","(2018, 35)","(2018, 36)","(2018, 37)","(2018, 38)","(2018, 39)","(2018, 40)","(2018, 41)","(2018, 42)","(2018, 43)","(2018, 44)","(2018, 45)","(2018, 46)","(2018, 47)","(2018, 48)","(2018, 49)","(2018, 50)","(2018, 51)","(2018, 52)","(2019, 1)","(2019, 2)","(2019, 3)","(2019, 4)","(2019, 5)","(2019, 6)","(2019, 7)","(2019, 8)","(2019, 9)","(2019, 10)","(2019, 11)","(2019, 12)","(2019, 13)","(2019, 14)","(2019, 15)","(2019, 16)","(2019, 17)","(2019, 18)","(2019, 19)","(2019, 20)","(2019, 21)","(2019, 22)","(2019, 23)","(2019, 24)","(2019, 25)","(2019, 26)","(2019, 27)","(2019, 28)","(2019, 29)","(2019, 30)","(2019, 31)","(2019, 32)","(2019, 33)","(2019, 34)","(2019, 35)","(2019, 36)","(2019, 37)","(2019, 38)","(2019, 39)","(2019, 40)"
Vaasa,-1.0,4.014285714285714,1.4142857142857144,0.08571428571428573,5.142857142857143,-0.07142857142857142,1.442857142857143,1.7857142857142858,2.085714285714286,1.7428571428571427,1.4142857142857144,1.357142857142857,0.4142857142857142,4.642857142857143,2.7375,-0.21428571428571427,0.5714285714285714,0.9428571428571428,0.5714285714285714,-0.12857142857142856,-0.0285714285714286,-0.6714285714285715,-0.4571428571428572,1.3857142857142857,0.4857142857142855,1.0285714285714285,-1.0,2.1285714285714286,-0.8428571428571429,1.0857142857142856,-0.19999999999999998,1.0142857142857142,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2571428571428571,8.257142857142856,0.014285714285714235,-0.8285714285714285,-0.37142857142857144,-0.5142857142857142,6.642857142857143,-0.05714285714285715,0.07142857142857142,-0.07142857142857142,7.671428571428572,-1.0,-1.0,3.0714285714285716,0.5571428571428572,0.2285714285714285,1.157142857142857,0.5857142857142856,3.1285714285714286,-0.7285714285714285,1.2428571428571427,0.2571428571428572,-0.8142857142857143,-1.0,0.32857142857142857,2.814285714285714,0.3142857142857142,-0.6142857142857142,-0.38571428571428573,0.9,-0.21428571428571427,0.8857142857142859,0.3000000000000001,4.057142857142857,2.242857142857143,0.12857142857142861,-0.14285714285714285,0.9,2.0142857142857147,2.5714285714285716,0.09999999999999999,-0.7999999999999999,-0.04285714285714283,-0.11428571428571425,-0.8142857142857143,-1.0,0.09999999999999999,4.057142857142857,-0.7571428571428571,2.471428571428571,1.9000000000000001,1.342857142857143,2.128571428571429,3.414285714285714,-0.0285714285714286,0.4142857142857143,-0.6714285714285715,1.9285714285714286,-1.0,-1.0,0.6285714285714287,3.4285714285714284,0.12857142857142856,-0.6714285714285715,6.542857142857144,4.471428571428571,2.357142857142857,-0.6,11.2
Kuusamo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savonlinna,0.5,2.071428571428571,3.4285714285714284,2.1571428571428575,1.1428571428571428,1.2857142857142858,1.5142857142857145,0.9571428571428571,3.7142857142857144,3.242857142857143,3.7285714285714286,2.7285714285714286,2.0428571428571427,3.2285714285714286,2.4749999999999996,-0.6428571428571429,2.1,1.5285714285714285,1.6428571428571426,0.7142857142857143,0.3142857142857142,-0.2571428571428571,-0.8428571428571429,-0.05714285714285715,2.8428571428571425,2.642857142857143,-0.6857142857142857,3.2428571428571433,-0.20000000000000004,0.457142857142857,0.9428571428571428,1.3571428571428572,-0.8285714285714285,-0.5571428571428572,-0.8428571428571429,-1.0,0.7857142857142857,-0.5714285714285714,2.185714285714286,-0.4714285714285714,5.242857142857143,-1.0,1.657142857142857,-1.0,2.7142857142857144,2.042857142857143,0.48571428571428577,2.314285714285714,0.042857142857142864,0.9714285714285715,7.4,2.185714285714286,2.1999999999999997,1.8142857142857143,1.2285714285714284,0.9142857142857144,-0.07142857142857141,0.2285714285714285,0.8714285714285713,1.0571428571428572,-0.5714285714285714,0.4142857142857143,1.7428571428571427,-0.29999999999999993,1.6857142857142857,1.3714285714285714,3.8166666666666664,0.6285714285714287,2.3000000000000003,1.4857142857142858,1.3857142857142857,1.7,1.114285714285714,1.3142857142857145,1.1142857142857143,2.4285714285714284,2.8714285714285714,0.5142857142857142,0.27142857142857146,-1.0,3.0142857142857147,-1.0,-0.8571428571428571,2.9714285714285715,3.771428571428572,-0.7714285714285715,4.285714285714286,1.6571428571428573,-0.2857142857142857,0.5571428571428572,-0.2285714285714286,0.5142857142857143,6.457142857142857,0.8142857142857144,0.21428571428571427,-0.7000000000000001,0.19999999999999998,-0.04285714285714283,2.142857142857143,2.528571428571429,-0.4571428571428572,0.7142857142857143,8.714285714285714,1.042857142857143,-0.38571428571428573,10.200000000000001
Kajaani,0.3,1.0142857142857142,1.9285714285714284,0.1571428571428571,0.5285714285714286,0.028571428571428532,0.7571428571428571,2.342857142857143,2.414285714285714,0.9000000000000001,1.828571428571428,2.8428571428571425,1.3857142857142857,1.785714285714286,2.3125,-0.6714285714285714,0.6571428571428573,1.8857142857142857,-0.1142857142857143,-0.3857142857142857,-0.7714285714285715,-0.8428571428571429,-0.35714285714285715,-0.20000000000000004,0.6285714285714287,1.7714285714285711,-0.7999999999999999,2.628571428571429,-0.8142857142857143,0.10000000000000002,-0.24285714285714283,2.1714285714285717,-0.6428571428571429,-1.0,-1.0,-0.5285714285714286,1.8857142857142857,-0.3285714285714286,6.700000000000001,1.5,0.10000000000000002,-1.0,5.271428571428571,-1.0,0.7571428571428571,-0.45714285714285713,0.6285714285714287,3.242857142857143,-0.1285714285714286,-1.0,3.7285714285714286,2.5571428571428574,2.9714285714285715,0.2857142857142857,-0.08571428571428573,4.2,-0.6857142857142857,0.9000000000000001,0.6428571428571427,0.0285714285714286,-0.7714285714285715,-0.4857142857142857,1.0714285714285714,-0.19999999999999998,-0.6285714285714287,0.32857142857142857,2.766666666666667,0.14285714285714285,0.6,-0.24285714285714288,1.7571428571428573,1.5714285714285714,0.5,0.9,1.0,0.8285714285714286,0.5857142857142856,0.5714285714285714,-0.15714285714285717,0.2285714285714285,-0.5714285714285714,-0.6857142857142857,-1.0,3.1571428571428575,1.5142857142857145,-1.0,0.8714285714285713,1.6333333333333335,1.5142857142857142,0.1857142857142857,4.285714285714286,0.34285714285714286,0.7857142857142857,-0.6857142857142858,1.5428571428571427,-1.0,-0.01428571428571425,0.32857142857142857,3.142857142857143,1.9857142857142858,-0.8285714285714285,1.0999999999999999,2.157142857142857,-0.41428571428571426,0.2857142857142857,3.3
Lohja,-1.0,10.142857142857142,6.4142857142857155,-0.24285714285714283,6.171428571428571,0.2857142857142857,4.071428571428571,5.528571428571429,3.3857142857142857,5.3428571428571425,2.4714285714285715,6.214285714285714,0.9,3.5714285714285716,3.625,-1.0,0.17142857142857143,4.428571428571429,3.814285714285714,0.35714285714285715,0.17142857142857146,-1.0,-1.0,0.0857142857142857,0.4142857142857143,-0.5285714285714286,-0.39999999999999997,0.857142857142857,-0.21428571428571427,-0.38571428571428573,0.8714285714285713,1.4142857142857144,-1.0,-0.6714285714285715,-1.0,-0.8428571428571429,-1.0,-0.6,3.057142857142857,0.04285714285714283,3.614285714285714,-0.7428571428571429,4.457142857142856,-0.5714285714285714,1.3000000000000003,1.4,0.7285714285714285,2.8285714285714283,0.2714285714285714,-0.8428571428571429,2.7857142857142856,0.8285714285714285,1.1285714285714286,1.157142857142857,-0.0571428571428572,0.557142857142857,1.9142857142857144,-0.04285714285714283,0.8571428571428571,1.3714285714285712,-1.0,-0.7999999999999999,3.9714285714285715,0.7428571428571428,1.7428571428571427,-0.2,0.5166666666666666,2.5285714285714285,2.1999999999999997,0.6571428571428571,5.757142857142858,5.028571428571428,0.32857142857142857,0.5,-0.6571428571428571,2.414285714285714,5.0,1.342857142857143,-0.028571428571428532,-1.0,0.29999999999999993,-1.0,-0.6571428571428571,1.0857142857142856,0.5,-1.0,1.7285714285714284,1.0714285714285714,-0.057142857142857176,-0.1285714285714286,-0.35714285714285715,-0.08571428571428573,4.742857142857143,-0.2857142857142857,1.4000000000000001,-0.5714285714285714,-0.7000000000000001,3.2571428571428567,1.9714285714285713,4.242857142857143,-0.3,1.2142857142857142,7.114285714285714,0.10000000000000002,1.3571428571428572,13.299999999999999
Kuopio,0.5,1.742857142857143,2.457142857142857,0.35714285714285715,0.7285714285714285,0.7857142857142858,3.1999999999999997,1.2714285714285716,3.2857142857142856,2.7285714285714286,2.571428571428572,4.271428571428571,2.728571428571428,3.871428571428571,3.3874999999999997,-0.6857142857142857,0.6,1.7571428571428573,0.4714285714285714,0.0285714285714286,-0.6714285714285715,-0.6428571428571429,-1.0,-0.35714285714285715,2.7714285714285714,2.1142857142857143,-0.7857142857142857,3.7428571428571433,-0.6857142857142857,-0.18571428571428575,-0.2857142857142857,3.0714285714285716,-0.4857142857142857,-1.0,-1.0,-1.0,2.614285714285714,-1.0,6.728571428571428,4.971428571428571,1.9714285714285713,2.1285714285714286,-0.3714285714285714,-1.0,1.5571428571428572,0.9142857142857144,0.24285714285714283,2.8,-0.8428571428571429,-0.17142857142857146,4.528571428571429,1.3142857142857145,2.5714285714285716,1.2857142857142858,0.5714285714285714,1.2714285714285711,-0.45714285714285713,1.357142857142857,1.1857142857142857,0.9571428571428573,-0.5428571428571429,0.37142857142857144,2.128571428571429,-1.0,0.21428571428571436,1.0,3.4666666666666672,0.35714285714285715,0.9000000000000001,0.04285714285714289,1.8714285714285714,2.8285714285714287,0.2857142857142857,0.48571428571428577,0.48571428571428577,0.9857142857142858,1.8285714285714287,0.15714285714285708,-0.6142857142857142,-1.0,1.9571428571428575,-0.8428571428571429,-1.0,3.7285714285714286,1.3714285714285714,-0.8428571428571429,3.471428571428571,3.5142857142857147,-0.2285714285714286,-0.04285714285714283,0.2571428571428571,0.9,0.19999999999999998,0.028571428571428564,0.4571428571428572,-0.8285714285714285,0.2571428571428571,-0.7142857142857143,1.0571428571428572,0.7571428571428571,-0.7714285714285715,1.4571428571428573,6.328571428571428,0.31428571428571433,0.21428571428571427,24.8
Pieksämäki,0.0,2.4571428571428564,3.4999999999999996,2.2285714285714286,0.6,-0.11428571428571428,3.383333333333333,0.9857142857142857,3.0857142857142854,2.9714285714285715,2.6,3.2714285714285714,1.385714285714286,3.642857142857143,2.4,-0.8428571428571429,1.4428571428571428,2.2142857142857144,1.8571428571428572,0.6142857142857144,0.04285714285714289,-0.35714285714285715,-0.42857142857142855,0.4,2.4285714285714284,0.9428571428571428,-0.6428571428571429,2.9,-0.34285714285714286,0.12857142857142856,0.4571428571428572,2.228571428571428,-0.8571428571428571,-0.7571428571428571,-1.0,-0.8571428571428571,0.04285714285714283,0.6142857142857144,2.8428571428571425,2.6428571428571423,4.285714285714286,-1.0,1.3571428571428572,-1.0,-0.41428571428571426,0.7142857142857143,2.242857142857143,2.271428571428572,0.04285714285714283,0.34285714285714286,6.557142857142857,1.0714285714285714,0.8142857142857142,0.6428571428571429,-0.17142857142857143,0.2428571428571429,0.5428571428571429,0.24285714285714288,0.19999999999999998,0.4714285714285714,-0.7000000000000001,0.6857142857142858,2.0142857142857142,-0.21428571428571427,0.9285714285714285,0.5571428571428573,4.05,0.34285714285714286,1.3571428571428572,0.8,2.442857142857143,2.028571428571429,-0.07142857142857142,-0.05714285714285715,-0.1857142857142857,1.485714285714286,2.3000000000000003,0.14285714285714293,-0.0142857142857143,-1.0,6.328571428571428,-1.0,-1.0,0.8428571428571429,3.6000000000000005,-1.0,4.228571428571429,1.7571428571428573,0.24285714285714283,-0.2857142857142857,0.31428571428571433,0.21428571428571427,4.114285714285715,-0.0142857142857143,-0.8571428571428571,-1.0,-0.1714285714285714,-0.6571428571428571,1.5999999999999999,3.1999999999999997,-1.0,1.8571428571428574,5.828571428571428,0.29999999999999993,-0.45714285714285713,7.2
Eura,-1.0,5.414285714285714,5.714285714285714,0.27142857142857146,2.6999999999999997,0.3428571428571428,1.5285714285714287,1.2285714285714284,0.6857142857142857,2.1285714285714286,7.0,2.314285714285714,0.18571428571428575,1.1714285714285713,2.7625,-1.0,0.24285714285714285,2.4,2.0571428571428574,0.09999999999999999,-0.4714285714285714,-1.0,-1.0,-0.31428571428571433,2.7714285714285714,-0.18571428571428575,-1.0,1.0999999999999999,0.6142857142857142,-0.4571428571428572,-0.2857142857142857,1.9285714285714286,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,-0.27142857142857146,1.5,1.8857142857142857,2.457142857142857,2.4285714285714284,1.4142857142857144,-0.8285714285714285,2.085714285714286,-0.2571428571428571,-0.5142857142857143,-0.042857142857142864,0.0285714285714286,0.04285714285714283,8.314285714285715,0.7714285714285715,2.1714285714285713,-0.042857142857142864,0.10000000000000002,0.11428571428571425,3.0142857142857147,-0.31428571428571433,0.08571428571428576,0.09999999999999996,-0.8142857142857143,-0.07142857142857142,2.9,0.17142857142857146,-0.31428571428571433,-0.4142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Varkaus,0.1,1.985714285714286,3.3285714285714287,1.2571428571428573,0.5714285714285714,0.15714285714285717,1.8714285714285714,1.2428571428571427,2.857142857142857,3.3000000000000003,2.9999999999999996,3.4285714285714293,3.5428571428571423,3.6428571428571423,2.9875000000000007,-0.8428571428571429,0.5857142857142856,2.5714285714285716,0.6142857142857142,-1.586032892321652e-17,-0.7571428571428571,-0.5285714285714286,-1.0,0.05714285714285713,2.3714285714285714,2.0142857142857142,-1.0,3.657142857142857,-0.5571428571428572,-0.5857142857142856,0.5571428571428572,2.3428571428571425,-0.6142857142857142,-0.5142857142857142,-1.0,-1.0,1.242857142857143,-0.2571428571428571,5.757142857142858,2.1,2.2285714285714286,-1.0,3.7571428571428567,-1.0,1.3428571428571427,2.085714285714286,1.7428571428571427,1.5142857142857142,0.5714285714285714,1.3,9.257142857142856,2.0714285714285716,2.242857142857143,1.3142857142857143,0.42857142857142855,0.5999999999999999,-0.5428571428571428,0.457142857142857,0.5,1.5571428571428572,-0.4428571428571429,1.3428571428571427,1.9714285714285713,0.14285714285714285,0.5428571428571428,1.2142857142857142,2.65,0.37142857142857144,1.114285714285714,1.1285714285714286,1.7857142857142858,2.757142857142857,0.38571428571428573,0.5714285714285714,0.9142857142857144,1.2857142857142854,2.5142857142857147,0.07142857142857142,-0.07142857142857142,-1.0,2.9142857142857146,-1.0,-1.0,1.942857142857143,2.1285714285714286,-1.0,3.3857142857142857,2.1,0.17142857142857146,0.31428571428571417,-0.6142857142857142,0.6428571428571429,4.185714285714286,-0.4428571428571429,-0.6714285714285714,-1.0,0.11428571428571425,-0.6428571428571429,0.6571428571428571,3.8000000000000003,-0.0571428571428572,1.1428571428571428,7.628571428571428,1.0857142857142854,-0.11428571428571423,12.95
Kangasala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pirkkala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raahe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lahti,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2333333333333333,0.7,-1.0,0.0,2.0142857142857142,-0.5571428571428572,0.5857142857142857,0.2571428571428572,1.6666666666666667,2.142857142857143,2.457142857142857,0.6285714285714287,2.3285714285714287,3.0,-1.0,0.9285714285714286,-0.028571428571428564,2.0142857142857142,2.3285714285714287,0.0428571428571428,0.2857142857142857,-0.7999999999999999,-0.11428571428571425,-1.0,-1.0,1.2857142857142858,3.1142857142857143,-1.0,1.8,1.8571428571428572,-0.08571428571428573,-0.8285714285714285,-0.04285714285714283,0.6,4.257142857142857,-0.7285714285714285,-0.6714285714285715,-1.0,-0.8142857142857143,1.9000000000000001,2.2857142857142856,2.8428571428571425,-0.38571428571428573,3.157142857142857,4.957142857142857,0.1142857142857143,-0.11428571428571425,15.850000000000001
Kitee,0.4,3.0142857142857147,3.8857142857142857,1.0714285714285714,0.5285714285714286,0.9,2.157142857142857,0.9142857142857144,3.0428571428571423,3.357142857142857,2.228571428571428,1.4000000000000001,2.9285714285714284,2.371428571428571,1.8750000000000002,-0.5,1.0857142857142856,3.3,0.4571428571428572,-0.1571428571428571,-0.35714285714285715,-0.5428571428571429,-1.0,-0.3142857142857142,3.4285714285714293,2.2142857142857144,-1.0,4.028571428571428,0.3714285714285714,-0.2285714285714286,0.7857142857142857,1.1714285714285715,-0.8285714285714285,-0.2571428571428571,-1.0,-1.0,1.642857142857143,-0.4571428571428572,2.4,-0.42857142857142855,7.514285714285714,-0.5142857142857143,3.9428571428571426,-1.0,2.257142857142857,0.5714285714285714,0.5285714285714286,3.3857142857142857,-0.21428571428571427,0.3857142857142856,7.328571428571429,0.9857142857142855,4.8999999999999995,1.7285714285714284,2.242857142857143,1.9285714285714286,-0.2714285714285714,0.3,0.08571428571428572,1.485714285714286,-0.5142857142857143,0.2285714285714286,2.285714285714286,-0.6428571428571429,0.6714285714285714,1.1714285714285713,1.5999999999999999,0.5999999999999999,0.9857142857142855,1.2285714285714284,1.1,2.3285714285714287,1.4571428571428573,1.614285714285714,0.9142857142857143,2.7857142857142856,1.8714285714285717,1.3571428571428572,-0.5285714285714286,-1.0,1.4428571428571428,-1.0,-1.0,3.9428571428571426,1.2142857142857142,-1.0,3.2,2.0285714285714285,1.7142857142857142,-0.6571428571428571,-0.6,0.2285714285714285,0.21428571428571436,2.5,3.4857142857142853,-0.5285714285714286,0.3714285714285714,-0.7999999999999999,1.9857142857142855,7.285714285714285,-1.0,1.0,5.8999999999999995,0.11428571428571425,-0.19999999999999996,13.15
Uusikaupunki,-1.0,5.871428571428572,5.942857142857143,-0.17142857142857146,1.9285714285714286,0.17142857142857146,2.1142857142857143,1.657142857142857,1.4714285714285713,2.814285714285714,5.8,1.9285714285714282,2.6714285714285713,2.6857142857142855,3.6374999999999997,-1.0,-0.0142857142857143,5.2857142857142865,1.0142857142857142,0.32857142857142857,0.24285714285714274,-0.8571428571428571,-1.0,0.4,1.7857142857142858,-0.7571428571428571,-1.0,1.8714285714285714,0.6285714285714287,-0.32857142857142857,0.0285714285714286,0.5428571428571428,-1.0,-0.8571428571428571,-1.0,-0.8571428571428571,-0.8571428571428571,-0.6142857142857142,1.5428571428571427,-0.4857142857142857,-0.4857142857142857,-1.0,1.7714285714285716,-0.14285714285714285,-0.0285714285714286,-0.41428571428571426,0.0,1.2714285714285716,-0.6714285714285714,-0.7999999999999999,10.428571428571429,0.04285714285714283,3.414285714285714,-0.07142857142857142,0.48571428571428577,-0.32857142857142857,2.2285714285714286,-0.2714285714285714,1.2142857142857142,0.8142857142857142,-0.4714285714285714,2.3571428571428577,5.3428571428571425,-0.3285714285714286,0.6857142857142857,0.3857142857142858,1.9000000000000001,1.6857142857142857,1.5285714285714282,0.8,3.457142857142857,3.8714285714285714,0.07142857142857142,-0.37142857142857144,-0.7285714285714285,1.5,3.5,-0.02857142857142858,0.5714285714285714,-0.31428571428571433,0.21428571428571427,-1.0,-0.8571428571428571,0.0,-1.0,-1.0,3.9857142857142853,3.1714285714285717,-0.22857142857142856,-0.39999999999999997,-0.6857142857142857,-0.35714285714285715,2.4857142857142853,-0.0285714285714286,1.957142857142857,-1.0,-0.41428571428571426,4.1,4.185714285714286,-0.2571428571428572,-0.8428571428571429,4.442857142857142,3.9142857142857146,2.685714285714286,2.6999999999999997,13.95
Sastamala,0.0,5.742857142857143,4.171428571428572,0.7285714285714285,4.2,0.21428571428571427,1.5571428571428572,1.5571428571428572,0.8857142857142856,1.6999999999999997,2.6428571428571423,3.142857142857143,1.1857142857142857,3.071428571428572,2.8375000000000004,-1.0,0.7142857142857143,3.657142857142857,2.4857142857142853,0.2571428571428571,0.41428571428571426,-0.8571428571428571,-0.8571428571428571,0.2285714285714285,1.8142857142857147,0.8428571428571429,-1.0,1.6571428571428573,0.12857142857142861,0.7571428571428571,1.2,2.8857142857142857,-1.0,-0.8428571428571429,-1.0,-1.0,-0.8571428571428571,-0.2857142857142857,5.428571428571429,1.3142857142857145,2.0285714285714285,0.10000000000000002,1.0428571428571427,0.6857142857142858,0.37142857142857144,0.8714285714285716,-0.09999999999999999,2.957142857142857,-0.8142857142857143,-1.0,7.514285714285714,1.2285714285714284,1.5999999999999999,0.20000000000000004,0.0571428571428572,0.1714285714285714,2.442857142857143,0.17142857142857146,0.41428571428571426,0.39999999999999997,-1.0,-0.1857142857142857,2.814285714285714,0.08571428571428566,0.10000000000000002,-0.12857142857142856,1.4666666666666668,2.0285714285714285,1.0142857142857142,0.6,2.942857142857143,2.657142857142857,-0.05714285714285713,-0.2571428571428572,0.0571428571428571,0.7857142857142857,2.4571428571428577,-0.2857142857142857,-0.34285714285714286,-0.39999999999999997,-0.2714285714285714,-1.0,-1.0,0.11428571428571425,1.2285714285714284,-1.0,3.8428571428571425,1.385714285714286,-0.35714285714285715,-0.6142857142857144,0.3714285714285714,0.3285714285714287,4.285714285714286,0.1857142857142857,4.514285714285714,-0.41428571428571426,-1.0,1.3285714285714285,2.957142857142857,2.3,0.04285714285714283,1.5285714285714287,2.857142857142857,0.35714285714285715,0.6571428571428571,5.2
